"","AlignID","Factor","tmean","FoundIn","4_Blank","109_QC","110_QC","23_QC","29_QC","35_QC","50_QC","56_QC","62_QC","7_QC","77_QC","8_QC","83_QC","90_QC","96_QC","10_GC_Neg","100_MB_CPos2","101_GC_Neg","102_GC_0","103_GC_Pos","104_GC_2","105_GC_A","106_GC_1","107_GC_C","108_GC_B","11_GC_0","12_GC_Pos","13_GC_2","14_GC_A","15_GC_1","16_GC_C","17_GC_B","18_MB_CNeg0","19_MB_CNeg2","20_MB_APos2","21_MB_BPos1","22_MB_APos1","24_MB_ANeg0","25_MB_CPos2","26_MB_BPos0","27_MB_CNeg0","28_MB_APos2","30_MB_ANeg1","31_MB_APos2","32_MB_APos0","33_MB_CNeg0","34_MB_BPos0","37_GC_Neg","38_GC_0","39_GC_Pos","40_GC_2","41_GC_A","42_GC_1","43_GC_C","44_GC_B","45_MB_APos0","46_MB_BPos2","47_MB_ANeg1","48_MB_CNeg2","49_MB_CPos0","51_MB_CNeg2","52_MB_CNeg1","53_MB_BPos1","54_MB_APos1","55_MB_BNeg0","57_MB_APos1","58_MB_ANeg2","59_MB_BPos2","60_MB_CPos2","61_MB_BNeg1","64_GC_Neg","65_GC_0","66_GC_Pos","67_GC_2","68_GC_A","69_GC_1","70_GC_C","71_GC_B","72_MB_ANeg2","73_MB_BPos2","74_MB_CPos0","75_MB_BNeg1","76_MB_ANeg1","78_MB_APos0","79_MB_BNeg1","80_MB_CPos1","81_MB_BPos0","82_MB_ANeg0","85_MB_BPos1","86_MB_CNeg1","87_MB_BNeg2","88_MB_CPos1","89_MB_BNeg0","91_MB_CNeg1","92_MB_CPos0","93_MB_BNeg0","94_MB_ANeg0","95_MB_BNeg2","97_MB_ANeg2","98_MB_CPos1","99_MB_BNeg2"
"1028",1029,"Factor #1029",27.745,101,245.7391,103.5652,132.0435,1003.304,859.4783,505.913,320.5652,338.8696,240.8696,1437.658,225.7391,1582.065,213.6087,135.214,124.3913,1782.346,681.6087,110.4783,71.78261,190,100.5217,80.73913,52.86602,50.26409,232.9487,1609.517,1573,1877,1779.13,1387.427,2175,763.6957,1556.642,244.5217,744.0435,41.29852,2391.188,771,3546,82.56522,1759.333,596.3478,455.087,759.5217,2974.123,1666.282,85.95984,919.3913,502.087,360.6087,723.3913,587.1304,391,774.5652,182.2609,848.3043,1995.36,318,88.69565,450.6957,113.1739,253.1739,31.77178,847.1985,229.8696,797.8261,94.26087,2069.113,924.9438,131,395.913,259.9565,119.0435,379.1739,322.0435,175.2174,363.3043,114.3043,51.38282,2492.582,124.4783,50.20619,188.274,285.5217,40.59018,410.087,40.52045,45.41694,30.93295,106.3913,77.84444,396.6087,114.6949,58.78261,310.3478,83.82609,97.35649,119.7131,140.5619,240.4348,49.35929
"1029",1030,"Factor #1030",27.745,101,209.5217,109.4348,132.0435,998.7391,859.4783,540.2609,289.2609,338.8696,240.8696,1385.745,173.913,1519.804,213.6087,135.8261,136.4348,1782.346,681.6087,89.3913,54.65217,190,59.08696,80.73913,58.43478,85.24098,232.9487,1609.517,1568.347,1883,1664.261,1387.427,2154.194,763.6957,1573,244.5217,744.0435,46.91132,2292.753,771,3608.403,92.91304,1759.333,581.6957,455.087,725.3043,2917.688,1658.629,90.27817,920.3913,484.0435,266.4783,723.3913,551.2609,361.1739,744.087,182.2609,848.3043,2121.143,318,73.69565,450.6957,113.1739,253.1739,31.10817,843,214.1739,797.8261,87.21739,2069.113,924.9438,167.1563,406.4783,259.9565,119.7826,379.1739,322.0435,175.2174,357.6522,114.3043,69.03782,2403.756,124.4783,65.47848,325.6273,256.3913,68.23228,410.087,43.29156,42.54722,149.8019,106.3913,112.3169,396.6087,131.3478,62,280.7391,83.82609,65.47826,70.56494,201.6876,240.4348,51.95652
"1030",1028,"Factor #1028",27.7458,101,209.5217,109.4348,124.3478,998.7391,859.4783,505.913,320.5652,308.3043,232.9565,1419,225.7391,1508,213.6087,135.214,124.3913,1753,642.7826,110.4783,71.6994,146.2609,100.5217,80.73913,57.08508,98.8485,196.3835,1609.517,1568.347,1890.165,1664.261,1387.427,2154.194,703.1739,1605.616,244.5217,744.0435,24.00825,2360,771,3608.403,92.91304,1759.333,572.1304,455.087,759.5217,2938,1658.629,114.6717,920.3913,502.087,310.2609,723.3913,587.1304,361.1739,774.5652,182.2609,848.3043,2101,327.6522,88.69565,450.6957,113.1739,253.1739,26.43698,847.1985,229.8696,797.8261,195.2336,2069.113,909.509,179.4177,406.4783,242.4348,140.7826,379.1739,306.8261,175.2174,357.6522,114.3043,166.6467,2461,158.1123,49.24826,168.454,285.5217,85.36356,304.5652,69.16227,338.7202,147.8685,111.087,49.49344,365.6087,131.3478,62,310.3478,99.30435,81.79505,137.7228,174.8009,240.4348,85.99463
"1031",1034,"Factor #1034",27.8223,101,110.6957,1072,4642.937,2212,1752,8628,9456.856,8057.388,9871,8219,7799.575,4651.991,9579,1178,8806,7721.707,15252,4710.256,1852,9599.915,3359.108,507,1215,1578,9647.431,5176.296,2908,2430.95,7228.625,2090,2475,1485,4842.097,1326,4674.081,2595.999,10194.34,5692.319,3987.331,2414.077,3275.652,601,6187.447,2079,2355,1723,2325.347,2312,505,533,7721.341,10258,1517,10970.14,4715.384,9331.718,2978.714,7418.901,833,1207,5568.118,9655.461,1847.67,3303.499,3415.096,1930,4789.078,2911,17552.15,525,1130,7443.662,6316.757,603,9185.732,593,1681,517,1284,13189,1378,3859,8518.56,4017.528,2548.514,22129.12,2312,4943.778,1739.078,8907.315,3469.252,22183.6,866,10465.59,888,4225.529,794,799,528,17175.76,538
"1032",1032,"Factor #1032",27.8439,101,110.6957,11170,11228,9130,9541,2053,9743.378,8941.388,9871,8219,8663.882,8154,9579,6058,9276,9158,15252,5452.07,11193,10545,5823,8035,4112,9376,22735,1276,7323,8077.704,9975,11195,11665,5018,8514.805,6520,7953,3395,11241,8632,12351,3281,8755,8588,10881,8820,10848,9634,626,10362,8226,7803,5927,10489,10924,11209.01,5704,1779,3521,11194,5259,8881,2304,9811.461,2760,11258,5619,11985,9244,11115,19317.67,4698,10762,8459,1420,10284,11267,11370,12658,5823,9171,13189,8831,1283,8953.038,9281.425,3046.956,27738,2989,6567.683,1579,10206.97,823,22734,5835,11431,10320,5315,7663.875,4865,9482,21854,5359
"1033",1031,"Factor #1031",27.8471,101,110.6957,11170,11228,9061,9541,8628,10480,9666,9871,8219,9355,8154,9342,9592,9276,9158,15217,6137,11193,10545,5823,8035,4112,9376,22735,6725,7323,8826,9975,11195,11665,5018,9301,6520,7953,3320,11241,8632,12351,3281,8755,8588,10881,8820,10848,9634,3111,10362,8226,7803,8972,10489,10890,11882,5704,10172,10793,11194,5259,8881,6775,10424,3032,12120,5619,11985,9244,11115,20012,4698,10762,8459,8127,10284,11267,11370,12658,5823,9012,12609,8831,3859,9667,9998,3750,27738,2989,7262,2391,10737,4311,22734,5835,11431,10320,5315,8327,4865,9482,21854,5359
"1034",1037,"Factor #1037",27.8474,101,110.6957,10559.35,10621.72,8398.62,9541,7901.904,9743.378,8941.388,9122.814,7464.892,8663.882,7409.107,9579,8981.578,8608.991,8380.393,14731.97,5452.07,10640.26,9919.524,5133.056,8035,3429.54,8731.073,21246.49,5960.738,6535.821,8077.704,9179.041,10408.26,10963.8,4193.158,8514.805,5738.392,7205.733,2679.477,10510.6,7895.493,11782.11,3348,8003.125,8588,10130.28,8098.792,10146.57,8872.298,2332.043,9596.396,7469.391,7053.508,8269.723,9740.8,10924,11209.01,4935.645,9423.892,10057.11,10451.68,4529.066,8058.515,6063.878,9811.461,3032,11389.67,4853.472,11251.87,8525.322,11115,19317.67,4698,9993.912,7715.315,7386.883,9577.47,10534.34,11370,12658,5070.753,9171,12462.64,8804,3159.913,8953.038,9281.425,3046.956,27738,2318.891,6567.683,2294,10206.97,3545.382,21875.68,5143.89,10880.94,9705.028,4622.865,7663.875,4173.235,8822.044,21319.33,4696.352
"1035",1042,"Factor #1042",27.9098,101,28.91304,5410.818,4876.415,3206.188,3328.645,7901.904,897.9248,8941.388,5272.187,4812.588,4663.708,4187.98,5774.117,5394.274,8139.034,4200.968,3917.48,3270.417,4765.171,5131.974,5010.143,3736.573,1633.353,4500,9024.362,3386.651,3719.114,4456,4540,4860.87,10963.8,2501.782,8514.805,5738.392,2790.168,35.21739,6261.992,3698.21,1966,1.347826,4495.652,3983.376,4061.381,3629.461,4269.438,4508.862,4.636601,3586.957,4681.217,5108.183,5219.037,3870.844,4971.181,4781.922,1.689459e-08,1695.416,5899.325,2423.849,2615.066,3635.453,3397.965,4980.939,53.11879,10528.41,4853.472,11251.87,7072.191,5962.467,19317.67,1422.515,5096.738,7715.315,7386.883,5804.348,2504.348,9938.341,10238.51,638.9631,8466.884,12462.64,8144.124,3159.913,8953.038,886.2609,1243.632,4968.944,1624.455,3935.422,24.98456,4635.8,1552.121,8776.215,2513.043,5071.112,5004.419,4278.094,6438.083,1564.235,6041.913,7675.585,1969.787
"1036",1036,"Factor #1036",27.9217,101,50.3913,1403,5482,3206.188,2947.035,7901.904,1.83096e-11,8941.388,1.041291e-10,7464.892,5.167604e-11,4724.368,8898.682,866,8139.034,5029.741,4783.623,3.5689e-11,5290,3247,5010.143,3312.979,2263,4706,9140.883,1.361984e-10,2872.442,3993.974,7874.258,10408.26,6171,4193.158,8514.805,5738.392,7205.733,39.6087,2.156427e-10,2475.461,11782.11,2589.93,8.820902e-11,2999.413,1.384609e-09,2.171539e-10,4269.438,9.88199e-11,2332.043,9596.396,7469.391,7053.508,5219.037,9510.322,10182.27,1097,1.381688e-10,9423.892,10057.11,5.521763e-11,3825,8168.906,3397.965,5594,23.13043,10528.41,4853.472,11251.87,8525.322,10369.19,19317.67,2197,1.408644e-09,7715.315,7386.883,7.371171e-11,3.181722e-10,10651,10890,1.644593e-10,9171,6514,5066,2231,8953.038,9281.425,1931,26477.31,2743,5.498494e-11,28.13043,5166,2235,6.689518e-12,2447.861,5454,5619,3445,1295,2219,6041.913,1.641429e-11,2534
"1037",1035,"Factor #1035",27.9285,101,29.13854,4379.179,4728.937,3755,2342.228,2947.414,5756.179,2351.184,4444.795,3702,6320.447,2774,4591.161,5362.274,4307.295,4521,10691.65,3460.461,3671.321,7278.502,3316.534,4401.24,1560.925,4631.204,8955.405,2514,2021,4456,2874,3610,5905,2196,2585,5254.87,3395,60.5011,3028.998,2780,1730,1716.172,1460,2307.608,2585.011,2646.347,4971,2267,1949.434,2551.406,6043.304,849,2800.888,1346,2390,3542.058,2755.034,1827.125,1531,2423.849,2132.788,6853.167,3190.194,4590.664,33.35788,3795.5,876,2755,7950.365,1683,15517.4,2650.385,7955.434,7147.706,4993.188,2410.101,2235,8865.344,9391.036,3874.84,7569.493,2837,7474.037,1993.913,8518.56,870,1243.632,7207.618,1390.788,4637.509,25.86593,4074.713,2736.556,6796.682,2447.861,4299.286,5594.998,3705.399,2034.044,3132.931,5864.087,12577.24,2292.567
"1038",1041,"Factor #1041",27.9379,100,29.03613,4379.179,5482,3081.429,4211.008,0,5494.773,5603.735,4444.795,4812.588,5888.752,2793.38,5359.769,3746.883,4036.686,2582.9,3989.779,1743.4,1106,3138.471,1957.894,2627.261,2275,4060.291,8955.405,3090.039,2589.118,3746.983,5040.214,5548.88,4586.9,1718.818,5261.37,3436.914,3786.491,39.73474,6058.173,3436.319,3952.46,4.217391,3903.952,2879.516,3031.751,2965.357,3675.209,3766.908,13.78261,3567.104,3382.362,4226.002,2998.419,5040.339,4971.181,4781.922,2067.685,4606.805,5414.79,5094.944,2132.788,3325.341,3190.194,4069.649,23.37568,6818.405,3087.443,5060.732,3952.149,5122.453,7685.537,2119,5825.608,4849.488,5196.753,2773.932,2428.163,5512.558,6282.213,3066.197,5729.71,5496.464,585,720,5854.603,5655.193,1376.983,6827.749,39,2815.83,35.44715,3929.601,1719.099,6796.682,2447.861,3967.025,3184.108,2726.05,4471.518,2181.457,5112.968,10056.02,960
"1039",1039,"Factor #1039",27.951,101,29.03609,4454.309,1100,3089.165,2947.035,2947.414,3977.161,2843.827,4444.795,4812.588,5322.672,2793.38,2710.475,3582.013,4307.295,3064.656,4092.288,1932.561,5290,2702,518,2627.261,1047,3893.204,8955.405,3090.039,2314.131,3450.775,2804.968,5696.529,5675,1829.585,4227.144,1532,2654.488,39.73453,4614.299,2996.667,5922,10.03343,3866.018,2879.516,3031.751,2965.357,3278.675,2492.284,21.76083,3060.726,3008.377,4349.454,2894.298,3839.757,3314.547,4650.444,1666.188,4225.24,5830.145,3551.149,1008,3238.105,3190.194,878,23.41759,6360.173,2991.006,5230.821,4337.381,5700.089,9056.345,938,5046.093,5196.514,4993.188,2773.932,2428.163,4099.411,541,2886.553,5482.319,3660.588,2733,1625,5854.603,2908.605,883,7207.618,38.961,3078.752,35.44472,4998,1148,6796.682,2265.412,2036,2250.436,540,3159.909,848,5108.131,7188.11,2302
"1040",1033,"Factor #1033",27.9546,101,28.91304,5737,5335,3907,3718,3890,783,3479,1978,1.306227e-09,2751,4725.062,5272,4423,2515,5807,5198,524,5290,4998,2628,3310.868,2275,3057,9618,3583,3003,4734,5836,5.377264e-09,6171,2398,5437,4264,3395,39.6087,2.273535e-09,3178,5922,4.217391,1.682411e-09,2949,1.639746e-09,3.186641e-09,4971,1.202862e-09,5.130435,1757,1337,8.005125e-10,3697,2.495769e-09,3596,5455,863,2012,5902.321,1.466645e-09,3345,4988,4109,5583,23.13043,2502,2479,4337,5.750506e-10,6212,5088,2094,1.007957e-09,2460,1443,1789,3418,1476,10238.51,1264,2625,3492,4941,1942,1442,1.370534e-09,1931,25869.27,1771,2015,35.34783,5237,2154,1993,609,5621,5355,3208,4019,2219,6702,9.146354e-11,2298
"1041",1038,"Factor #1038",27.9557,101,20.16404,786.5048,911.3862,1379.356,1331.52,1235.419,664.0188,689.6544,549.1438,2540,559.7426,1346,519.6231,481.4844,436.606,2264,872.7827,162.529,880.1906,775.0906,300.9291,545.4838,244.5407,55.20475,1365.264,1908,1618.856,2144.768,2597,2530,1743.054,1284.885,880.1608,470.1631,1146.274,120.0353,1820,1286.8,1782,231.9778,863.4671,1254.937,2378,1281.974,1998.185,903.3568,221.4961,609,798.9541,660.2836,1093.748,1073,859.8926,910.0378,400.2792,1115,1152,1903,426.4025,628.6274,597.4007,913.3441,25.21454,830.5496,318.5933,879.3327,618.3837,619,1279.635,292.7614,556.5442,454.9967,242.8424,660.7931,614.9305,421.7888,791.9583,247.3004,501.6579,895.8482,614.7494,112.7949,412.4873,476.9851,162.9004,1457.196,21.51843,156.7935,29.18031,885.6384,238.7,1314.44,288.748,947.9618,680.3299,253.3674,561.2827,289.774,311.198,1189.641,307.0025
"1042",1040,"Factor #1040",27.9581,101,4.537503,459.6148,546.4229,1307.445,1281.436,1148.515,563.458,586.0914,505.6815,708,449.6851,2162.003,392.6192,324.9845,312.9544,2264,551.5515,130.0191,494.7644,441.2322,178.0885,314.5543,143.8755,48.11691,787.8511,1800.623,1525.421,2017.837,1381,932,1546.996,1284.885,853.188,423.1321,1106.644,120.0353,1635.35,1216.033,1699.654,231.9778,850.8578,1203.448,882,1232.564,1915.845,841.9085,221.4961,1034.624,789.1475,638.5334,1004.655,1075.547,813.9803,765.6521,400.2792,939.3822,1120.229,1903,292.5124,472.6737,366.6486,564.3522,21.7409,774.8643,318.5933,812.1523,387.8442,711.088,1069.462,201.939,478.1187,392.5918,236.3281,546.2764,558.2399,393.6106,561.7073,219.8417,311.0307,822.2633,379.4033,107.9396,385.7823,476.9851,64.74024,972.5674,8.437046,146.6037,29.29695,397.0753,141.7854,811.2273,198.9867,537.2647,408.6433,177.6733,348.324,176.3567,187.0031,702.2955,176.6493
"1045",1045,"Factor #1045",28.0879,101,17.33696,610.0617,622,468.9464,426.683,367.1109,430.3912,443.2552,393.1534,416.7144,387.8196,444.1004,292.9862,442.2638,487.6343,444.5012,949,247.8376,198.1195,525.1891,216.2174,306.3062,305.295,394.3858,1695,269.0153,314.1353,380.0645,598.3916,633,461.9683,317.7811,269.8986,126.4348,298.3054,108.7781,513.9629,364.7538,678,104.9201,429.0997,379.5509,1028.015,415.3028,542.6215,498.1294,210.4626,494.1732,349.3067,280.9423,457.9485,538.1275,553.8466,572.946,292.0927,409.333,518.2013,970,139.3033,450.9191,145.6139,176.2584,79.69565,592,205.9506,563,447.101,502.3002,969,200.6914,444.1046,318.7377,272.3825,509.8642,534.0824,559.4556,588,226.6424,433.8912,624.5732,449.2239,139.883,671,366.4741,143.9218,1659,162.1623,189.6639,75.45187,141.9438,222.8276,1468,230.6596,191.415,571.1469,132.1323,243.0484,260.2033,406.4999,1411,332.448
"1046",1046,"Factor #1046",28.0892,101,10.71281,516.0443,590.1653,478.9014,387.8134,367.1109,431.3317,344.6031,429.2199,374.9164,419.3848,474.0355,292.9862,393.5307,453.5527,465.6401,960.1038,247.8376,186.5063,551.4672,216.2174,313.0038,246.0776,354.2655,1743.813,304.0161,245.3668,385.47,632.2612,674.6509,445.9846,283.1725,284.802,125.1506,320.6761,108.7781,604.0039,318.4929,718.2641,124.0486,429.0997,378.3862,1037.97,415.3028,508.683,498.1294,210.4626,483.8688,349.3067,322.1107,439.1681,531,536.2212,588.3807,269.3536,409.9417,558,1031.833,139.3033,476.484,162.1356,195.8671,45.67434,537.1156,210.7333,567.8572,462.0905,502.5176,969,110.8677,411.9307,318.7377,229.0781,509.8642,499.1259,559.4556,626.189,240.2946,412.737,623.0515,474.6107,138.1284,679.6266,366.4741,161.6895,1672.495,156.3014,220.0014,15.4908,152.6394,222.8276,1478.104,230.6596,191.415,568.3972,139.9107,243.0484,260.2033,464.8891,1436.589,332.448
"1048",1048,"Factor #1048",28.4194,101,61.21739,155.087,148.0435,104.1304,147.6522,155.8696,190.3913,160.2174,503.6957,68,141.9565,57.67873,108.4783,164.8696,141,188.5217,183.1739,112.913,134.8696,358.1739,137.8261,110.5652,1181,332.8261,289.087,152.6522,101.2609,127.6957,116.087,98.3913,105.4783,123.087,145.6087,100.8261,90.26087,60.04348,69.47826,111.6522,86.13043,90.65217,110.2174,55.30435,67.65217,180.1739,71.17391,105.6522,69.08696,415.0435,163.8261,146.6957,111.4783,85.69565,85.17391,117.0435,116.5217,81.86957,128.5652,141.9565,106.1739,114.5217,110.4348,134.7826,119.6957,196.7391,137.4348,119.0435,201.8696,208.1304,582.2184,151.087,471,225.6522,163.9565,148.3043,213.4348,167.8261,150.5652,180.2609,122.5217,75633,2042,332.3043,219.8696,155.3478,131.6522,142.1739,115.3913,123.7826,533,345.1739,223.5217,187.3913,138,132.7391,359.3043,166.5652,165.2174,1096,245.8261,193.6522,199.7826
"1049",1049,"Factor #1049",28.4197,101,64.04348,160.8696,127.2609,104.1304,147.6522,117.7826,195.1304,160.2174,533.6522,68,132.7391,56.44446,130.2609,164.8696,173.6957,188.5217,183.1739,95.78261,134.8696,340.1304,157.6087,99.95652,1224,300.3478,258.4348,152.6522,94.52174,127.6957,116.087,98.3913,118.6522,131.913,145.6087,100.8261,95.52174,60.04348,81.04348,79.95652,86.13043,90.65217,110.2174,59.34783,67.65217,191.1739,71.17391,137.913,69.08696,364.9565,146.4348,146.6957,113.5652,107.4348,114.6957,136.7391,138.8261,81.86957,128.5652,162.2609,106.1739,116.913,110.4348,134.7826,119.6957,196.7391,137.4348,119.0435,230.3913,221.1304,576.0779,151.087,454.6087,300.6957,163.9565,148.3043,223.1739,167.8261,150.5652,180.2609,81.32788,75633,2045,307.8696,225.9565,163.2174,131.6522,142.1739,67.82609,123.7826,533,345.1739,223.5217,194,138,92.78261,334,166.5652,198.0435,902.7391,245.8261,193.6522,199.7826
"1050",1052,"Factor #1052",28.5528,101,15.12562,99.99093,127.3207,226.3981,225.4027,271.1014,220.08,242.4941,208.2559,168.1974,187.9052,220.0761,192.1645,190.8298,147.2616,169.3795,552.46,115.2804,54.73781,176.0396,73.56522,74.34783,35.18545,44.97214,194.7155,170.4069,113.5313,207.0668,225.626,153.6736,172.6935,144.9829,98.20914,10.42636,24.61892,45.69565,468.166,135.5456,779.8862,50.83978,288.0233,104.409,323.5893,228.5328,713,326.6668,32.56965,324.5059,200.348,66.01886,383.5999,291.3957,193.9934,381.0266,125.5937,488.2719,982,427.8874,104.92,168.0898,106.9497,98.00437,24.25174,527.9413,192.7168,601.5695,91.02511,873.1899,998,71.17169,255.2843,110.7777,102.9984,299.2606,220.8227,168.6012,256.2999,65.45814,50.90304,721.9487,161.5232,9.03966,71.1096,271.1444,10.91527,381.7836,26.83796,79.74375,51.42871,87.1385,85.70633,281.9436,28.1047,129.3117,200.5286,21.7427,117.7905,69.83368,37.52854,211.6791,23.39397
"1051",1050,"Factor #1050",28.5577,101,20.00933,75.75346,103.2789,226.3981,225.4027,271.1014,220.08,242.4941,204.082,168.1974,180.7313,220.0761,192.1645,190.8298,147.2616,169.3795,552.46,115.2804,47.53493,176.0396,73.56522,96.17391,74.5829,49.18202,194.7155,163.1895,113.5313,207.0668,225.626,150.1519,172.6935,144.9829,101.1472,32.10826,31.1522,46.06354,468.166,135.5456,712,51.17783,288.0233,104.409,322.5271,228.5328,784,326.6668,34.47406,324.5059,200.348,91.42158,383.5999,291.3957,193.9934,379.331,132.0946,488.2719,1238,427.8874,36.15173,168.0898,81.45077,79.34783,24.49812,513,192.7168,587,91.02511,857,999,73.24963,255.2843,140.3781,102.9984,299.2606,220.8227,168.6012,256.2999,98.2914,53.0363,669,161.5232,9.627533,71.1096,271.1444,19.61196,382.6532,26.73637,82.44828,20.06318,87.58524,85.70633,281.9436,111.2174,129.3117,200.5286,78.96492,118.6709,82.24943,50.09375,211.6791,74.07553
"1052",1051,"Factor #1051",28.5602,101,22.2762,160.8678,67.38448,226.3981,225.4027,271.1014,220.08,242.4941,208.2559,168.1974,187.9052,220.0761,192.1645,190.8298,147.2616,169.3795,531,115.2804,56.51154,62.42377,73.56522,96.17391,62.58018,36.07034,194.7155,170.4069,113.5313,207.0668,225.626,153.6736,172.6935,144.9829,96.9358,48.98813,101.6838,45.92198,468.166,135.5456,603,50.80894,288.0233,104.409,323.5893,230.0545,784,326.6668,34.18657,324.5059,200.348,88.65511,383.5999,291.3957,193.9934,381.0266,125.5937,488.2719,1170,427.8874,104.92,168.0898,36.5115,98.00437,24.1255,527.9413,192.7168,601.5695,91.02511,627,744,71.14685,255.2843,140.3781,102.9984,299.2606,220.8227,168.6012,256.2999,51.37675,53.0363,721,161.5232,27.83227,71.1096,271.1444,21.20061,382.6532,26.53999,79.74375,18.91388,87.1385,85.70633,281.9436,111.2174,129.3117,200.5286,91.35622,117.2198,105.4051,52.35462,211.6791,68.28396
"1055",1053,"Factor #1053",28.6243,101,22.71746,144.7647,217.5817,235.4878,152.2226,123.235,79.62291,56.8387,65.15192,673,63.27201,736,56.60954,44.0035,68.85989,897,43.33523,24.79882,20.84606,44.79476,11.13463,33.7573,52.75763,27.01776,47.09134,533,307.2185,517.3739,450.5828,291.6953,524,187.6288,250.2044,1095.233,223.0639,32.02662,490.2382,238.8872,580.5651,43.65902,325.7184,167.1547,185.9011,239.2246,377.1589,234.5094,34.41294,186.7355,110.9433,53.7705,179.5746,83.10617,80.56522,187.437,52.96074,108.3193,303.0555,137.7422,753.9845,68.73961,407.4283,62.46041,25.05765,137.2765,62.20425,130.9128,30.22496,174.9963,225.4212,20.8034,74.18657,12.19796,63.84756,159.9046,32.70299,40.78389,78.33829,18.82112,21.07438,158.4542,51.07301,24.81489,29.65057,54.67987,32.50681,95.30435,26.75638,29.89843,23.2006,37.52694,40.18925,56.63157,12.38431,33.03664,44.60477,8.168599,50.94427,43.71934,40.37578,48.07323,33.02162
"1057",1058,"Factor #1058",28.6364,101,65.82609,1981,3448,143.584,149.4549,281.3452,206.3058,204.0511,355.9217,121.6419,191.1642,126.1181,174.8049,195.0321,345.0652,129.454,323.6957,147.5217,186.913,443.7391,58.3913,125.5217,537,456.3043,389.4348,190.5428,304.6062,336.7915,190.5655,241,424.0884,77.34783,333.3948,1417.262,43.29474,108.913,105.2346,158.4783,91.25372,163.6957,975,123.4783,52.00032,3720,685.136,124.8696,59.80191,73.87277,56.53254,194.4498,321.9596,195,215.4348,339.3868,121.1739,72.17391,213.4443,17.36058,924.1566,435.7391,1254.697,174.2174,84.13043,140.4783,176.5652,135.9945,79.08696,175.3913,447.5217,43.33576,98.47826,244.9565,250.314,248.8829,293.0435,288.6522,291.6305,148.5217,116.2999,1163,190,111.9955,110.6957,75.86957,69.48633,283.3478,105.7391,70.34783,178.7826,461.0435,143.4348,228.3478,74.04348,162.866,523.4348,74.82609,107.4348,481.5217,458.5217,328.8696,404.7826
"1058",1056,"Factor #1056",28.6384,101,17.98859,657.2589,936.1557,402.6417,414.3897,374.139,355.8315,362.0287,355.9217,496.8102,299.1818,490.7926,348.3833,252.3278,345.0652,73.36953,140.1335,18.50689,51.20963,82.42114,12.25176,32.13809,124.8858,121.4313,161.8008,43.22407,884,1353,84.17266,89.79361,1390,64.02157,86.21414,7251,90.78929,58.40754,86.43604,43.13438,106.1,21.01656,161.3354,38.7583,34.58754,824.8176,162.6973,54.14553,45.41667,43.1731,49.69704,595,1051,55.23915,71.09714,1100,46.63021,66.23433,29.15598,27.21621,4709,90.9648,6253,59.7676,32.96137,88.52044,62.91288,62.58733,79.08696,40.42421,275.2501,65.95652,44.93592,82.74681,618,1142,89.8551,63.65932,1139,58.86021,90.91874,223.4593,24.66723,27.75508,41.43349,31.50384,30.69656,100.0662,30.08693,20.50177,73.97686,74.5253,69.58032,87.41992,32.36759,30.63293,115.2506,14.86326,30.96803,131.7624,149.9013,113.9395,126.4855
"1059",1057,"Factor #1057",28.6403,101,20.70246,564.196,729.0765,402.6417,414.3897,374.139,355.8315,362.0287,355.9217,496.8102,299.1818,490.7926,348.3833,325.9269,345.0652,74.62619,132.9536,30.36418,40.81636,34.12132,12.73597,30.92652,117.8835,96.67959,149.3515,31.49747,884,1333.606,82.05866,83.97,1390,64.01423,68.19351,7226.177,90.78929,58.40754,88.16847,37.00658,106.2982,20.56058,146.5916,41.41721,16.98458,524.8057,115.0525,53.37876,44.35712,49.95129,41.24035,518,1051,44.73977,63.17218,907,40.15776,65.51748,26.39752,11.43258,4709,53.00527,6253,48.63227,57.81502,86.25316,53.86812,61.24446,79.08696,27.7319,283.532,65.95652,43.99552,74.06514,548,1105,40.1775,46.60793,1050,54.82744,90.30433,149.8247,18.59184,23.51468,13.96254,13.56441,11.02881,98.00441,25.73071,21.502,67.66219,51.53099,67.46644,81.31336,35.91031,26.26011,82.77614,27.10715,42.45865,99.41061,129.3277,112.1201,117.3385
